,date,x1,x2,y1,y2,emission
0,2020-08-01,-117.5,-115.0,40.0,37.5,0.0
1,2020-08-02,-117.5,-115.0,40.0,37.5,0.0
2,2020-08-03,-117.5,-115.0,40.0,37.5,0.0
3,2020-08-04,-117.5,-115.0,40.0,37.5,0.0
4,2020-08-05,-117.5,-115.0,40.0,37.5,0.0
5,2020-08-06,-117.5,-115.0,40.0,37.5,0.0
6,2020-08-07,-117.5,-115.0,40.0,37.5,0.0
7,2020-08-08,-117.5,-115.0,40.0,37.5,0.0
8,2020-08-09,-117.5,-115.0,40.0,37.5,0.0
9,2020-08-10,-117.5,-115.0,40.0,37.5,0.0
10,2020-08-11,-117.5,-115.0,40.0,37.5,0.0
11,2020-08-12,-117.5,-115.0,40.0,37.5,0.0
12,2020-08-13,-117.5,-115.0,40.0,37.5,0.0
13,2020-08-14,-117.5,-115.0,40.0,37.5,0.0
14,2020-08-15,-117.5,-115.0,40.0,37.5,0.0
15,2020-08-16,-117.5,-115.0,40.0,37.5,0.0
16,2020-08-17,-117.5,-115.0,40.0,37.5,0.0
17,2020-08-18,-117.5,-115.0,40.0,37.5,0.0
18,2020-08-19,-117.5,-115.0,40.0,37.5,0.0
19,2020-08-20,-117.5,-115.0,40.0,37.5,0.0
20,2020-08-21,-117.5,-115.0,40.0,37.5,0.0
21,2020-08-22,-117.5,-115.0,40.0,37.5,0.0
22,2020-08-23,-117.5,-115.0,40.0,37.5,0.0
23,2020-08-24,-117.5,-115.0,40.0,37.5,0.0
24,2020-08-25,-117.5,-115.0,40.0,37.5,0.0
25,2020-08-26,-117.5,-115.0,40.0,37.5,0.0
26,2020-08-27,-117.5,-115.0,40.0,37.5,0.0
27,2020-08-28,-117.5,-115.0,40.0,37.5,0.0
28,2020-08-29,-117.5,-115.0,40.0,37.5,0.0
29,2020-08-30,-117.5,-115.0,40.0,37.5,0.0
30,2020-08-31,-117.5,-115.0,40.0,37.5,0.0
